matchedPattern,count
EOG8,1
EOG74RCV4,1
EOG7C0766,1
EOG6QRFKP,1
EOG6Z8X7C,1
EOG7ND679,1
EOG7DRWGS,1
EOG634TN0,1
EOG78WZ6X,1
EOG7162KM,1
EOG72ZQVX,1
EOG7S84VN,1
EOG092C324N,1
EOG6XWDCW,1
EOG7TJ3M9,1
EOG6ZPC9T,1
EOG62V6ZW,1
EOG7FZBDN,1
EOG6BG79T,1
EOG7W4CH6,1
EOG72CGPS,1
EOG7HN4HG,1
EOG78PV82,1
EOG6JQ2CF,1
EOG7JXFJ7,1
EOG7W1HKQ,1
EOG6DV43B,1
EOG7SFW14,1
EOG6931ZS,1
EOG6X0K8Q,1
EOG72S0DN,1
POG8,1
EOG6PCBZN,1
EOG79SRM2,1
EOG7KT8QP,1
EOG6J3TZ2,1
EOG799DV6,1
EOG7Z3SMD,1
EOG7748KP,1
EOG8V19NQ,1
EOG6XWDDG,1
EOG7HF1JF,1
EOG7455DF,1
EOG6ZPC96,1
EOG6VDNJ0,1
EOG531ZCW,1
EOG7N9B8P,1
EOG7XSTCX,1
EOG7HJ870,1
EOG7B94KB,1
EOG73ZDZ5,1
EOG09360PSV,1
EOG634TNR,1
EOG093605J6,1
EOG6VT4F0,1
EOG5VHHNX,1
EOG73RPRJ,1
EOG74FSG2,1
EOG7P64PH,1
EOG7HQZRP,1
EOG6QNKCB,1
EOG61C5BT,1
EOG6866VT,1
EOG73JZB1,1
EOG6S4MX5,1
EOG771DPV,1
EOG7P0F0G,1
EOG666T1W,1
EOG45TDC4,1
EOG77DWNS,1
EOG95TCTG,1
EOG7X6ZFD,1
EOG7RVNX6,1
EOG7VTRRV,1
EOG8V724X,1
EOG7KX50F,1
EOG7JQQ2Q,1
EOG6ZCRM6,1
EOG6BG7B9,1
EOG7RC98C,1
EOG69CNQ7,1
EOG7N0C3V,1
EOG6W9GK1,1
EOG7MH16D,1
EOG751NG9,1
EOG68SF83,1
EOG65QGR3,1
EOG7TJFZ9,1
EOG7P2XSG,1
EOG6Z8WBN,1
EOG093607AG,1
EOG7P38WC,1
EOG7BGW18,1
EOG74JNNN,1
EOG7VJ5CF,1
EOG6W3R35,1
EOG7Z9HRH,1
EOG7QCMBK,1
EOG7S57VZ,1
EOG75J0M5,1
EOG0936084C,1
EOG73C6VD,1
EOG66DJHQ,1
EOG7BD0RV,1
EOG7J70G6,1
EOG7D85W7,1
EOG09360,1
EOG72JWHB,2
EOG73NG5V,2
EOG6HHMH6,2
EOG6VDNFR,2
EOG0936062U,2
EOG71K63D,2
EOG64B8H5,2
EOG74J971,2
EOG6RV16R,2
EOG76X620,2
EOG7HTHGB,2
EOG6R4ZDK,2
EOG77M8PC,3
EOG71G9V3,3
EOG66Q57J,3
EOG66DJHX,3
EOG6KKWHX,4
EOG6VX0M3,4
EOG09360822,4
EOG7,4
