matchedPattern,context,lineNumber,columnNumber,publicationName
PS00063,PS00063	PROSITE pattern for the aldo-keto reductas...,42,1,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,"...ycles, is demonstrated on the NAP binding pattern PS00063 which is found in some aldo- and ketoreduc...",136,156,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,Figure 6 3D structure of the PS00063 pattern in 1MRQ where the ligand (NAP) is ...,138,30,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,...ults for combined grammars are also very good for PS00063: Recall of 0.81 for 0.93 Precision and max...,227,229,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,...ence annotation by combined grammars obtained for PS00063 patter,229,63,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,"...ble 6 where results regarding annotation task for PS00063, PS00307, MPI phosphatase and zinc finger ...",254,529,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,PS00063	PS00307	MPI phosphatase	Zinc finger,259,2,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,"As PS00219, PS00063 and PS00307 patterns were optimised for PR...",281,13,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,PS00063	16	PROSITE	0.81	1.00	0.81	0.81,289,1,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,...m the negative set: one sequence was excluded for PS00063 pattern and two for Zinc finger pattern,522,300,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,• PS00063 pattern is one of three PROSITE patterns d...,534,3,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,... positive testing set. A sequence which contained PS00063 motif was excluded from the negative test ...,538,282,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,PS00063	PROSITE pattern for the aldo-keto reductas...,42,1,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,"...ycles, is demonstrated on the NAP binding pattern PS00063 which is found in some aldo- and ketoreduc...",136,156,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,Figure 6 3D structure of the PS00063 pattern in 1MRQ where the ligand (NAP) is ...,138,30,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,...ults for combined grammars are also very good for PS00063: Recall of 0.81 for 0.93 Precision and max...,227,229,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,...ence annotation by combined grammars obtained for PS00063 patter,229,63,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,"...ble 6 where results regarding annotation task for PS00063, PS00307, MPI phosphatase and zinc finger ...",254,529,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,PS00063	PS00307	MPI phosphatase	Zinc finger,259,2,BMC_Bioinformatics_2009_Oct_8_10_323.txt
PS00063,"As PS00219, PS00063 and PS00307 patterns were optimised for PR...",281,13,BMC_Bioinformatics_2009_Oct_8_10_323.txt
