matchedPattern,context,lineNumber,columnNumber,publicationName
EOGRAPHY,... UP AND COMING? THE SHIFTING GEOGRAPHY OF URBA,3,231,Africa_(Lond)_2013_Nov_83(4)_539-560.txt
EOGRAPHIC,"... IN FUNCTION OF ATMOSPHERIC, GEOGRAPHIC AND TEMPORA",140,49,An_Bras_Dermatol_2015_May-Jun_90(3)_297-310.txt
EOGElectrooculogram,EOGElectrooculogra,200,0,Ann_Biomed_Eng_2012_Aug_9_40(8)_1835-1850.txt
EOGene,GEOGene expression omnibu,239,1,Biotechnol_Biofuels_2015_Feb_12_8_21.txt
EOGene,GEOGene expression omnibu,199,1,BMC_Anesthesiol_2016_Oct_13_16_95.txt
EOGLE,...1186/1471-2105-10-264SoftwareGEOGLE: context mining tool for...,3,117,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,...r gene expression analysis – GEOGLE. GEOGLE offers a rapid a...,9,269,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,...xpression analysis – GEOGLE. GEOGLE offers a rapid and conve...,9,277,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,"...nd signature list. Moreover, GEOGLE summarizes the signature...",9,532,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,... expression experiment data. GEOGLE is a novel tool that pro...,12,154,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,...e web site and user guide of GEOGLE are available at,12,454,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,"...e bioinformatics tool, named GEOGLE, for mining the experime...",19,91,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,"...ted p value is introduced by GEOGLE, which could be consider...",19,684,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,GEOGLE description and result,22,1,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,The analysis in GEOGLE consists of two major pa...,23,17,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,...ed in Connectivity Map [12]. GEOGLE will search similar data...,23,840,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,"...ttributes of these datasets, GEOGLE will summarize the commo...",23,973,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,...rn was used in the design of GEOGLE that isolated data proce...,26,52,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,...ession datasets collected in GEOGLE mainly consist of data i...,26,334,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,...GPLs) have been collected in GEOGLE. 6 GPLs in Human contain...,26,496,BMC_Bioinformatics_2009_Aug_25_10_264.txt
EOGLE,...e can be also used to update GEOGLE by collecting data from ...,26,1840,BMC_Bioinformatics_2009_Aug_25_10_264.txt
